,id,floor,floors_count,total_meters,price_per_month,district,underground,Холодильник,Стиральная машина,Телевизор,Посудомоечная машина,Кондиционер,Интернет,Площадь кухни,Высота потолков,Санузел,Балкон/лоджия,Вид из окон,Ремонт,Год постройки,Тип дома,Парковка,adress,time_to_rent,m_lat,m_long,a_lat,a_long,time_to_metro
557,298973887.0,1,24,35.0,37000,Невский,Улица Дыбенко,1.0,1.0,0.0,0.0,0.0,1.0,6.0,2.67277397260274,1.0,нет балкона,Во двор,Евроремонт,2023.0,Монолитный,Многоуровневая, Крыленко 6к2 Санкт-Петербург,5,59.907437,30.483368,59.895872,30.455592,27.917066666666663
558,298968944.0,12,19,42.0,32000,Невский,Проспект Большевиков,1.0,1.0,1.0,1.0,1.0,1.0,19.0,2.67277397260274,1.0,1 лоджия,Во двор,Евроремонт,2007.0,Монолитный,Наземная,набережная Реки Оккервиль 4к2 Санкт-Петербург,3,59.919865,30.466713,59.923568,30.462428,9.7362
559,298966522.0,12,12,33.0,22000,Красносельский,Ленинский проспект,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,На улицу,Косметический,2017.0,Монолитный,Наземная,проспект Ветеранов 171к5 Санкт-Петербург,1,59.850712,30.268356,59.841966,30.113109,117.75423333333333
560,298902904.0,8,16,39.0,56000,Василеостровский,Спортивная,1.0,1.0,1.0,1.0,0.0,1.0,16.0,2.7,1.0,1 лоджия,На улицу,Дизайнерский,2023.0,Панельный,Подземная,проспект Крузенштерна 2 Санкт-Петербург,2,59.95019,30.288335,59.930791,30.203112,98.97855
561,298861879.0,11,24,33.0,23000,Приморский,Комендантский проспект,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.67277397260274,1.0,1 балкон,Во двор,Евроремонт,2022.0,Монолитный,Открытая,аллея Арцеуловская 17 Санкт-Петербург,5,60.008716,30.258385,60.040339,30.205546,63.99826666666667
562,298852918.0,1,5,36.0,28000,Выборгский,Удельная,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.67277397260274,1.0,нет балкона,Во двор,Дизайнерский,1963.0,Кирпичный,Открытая,Гданьская  23 Санкт-Петербург,1,60.016681,30.315617,60.015768,30.333457,15.012783333333335
563,298847565.0,3,5,36.0,35000,Центральный,Площадь Восстания,1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.67277397260274,1.0,нет балкона,Во двор,Косметический,1990.0,Кирпичный,Наземная,9-я Советская  23 Санкт-Петербург,2,59.931522,30.360568,59.93685,30.376127,17.837466666666668
564,298846217.0,11,13,37.0,70000,Выборгский,Лесная,1.0,1.0,1.0,0.0,0.0,1.0,17.5,2.6,1.0,нет балкона,Во двор,Дизайнерский,2022.0,Панельный,Многоуровневая,Большой Сампсониевский проспект 69к5 Санкт-Петербург,5,59.984769,30.344363,59.982896,30.338254,11.1098
565,298839156.0,3,9,39.9,24000,Московский,Звездная,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.67277397260274,1.0,1 лоджия,Во двор,Евроремонт,1995.0,Панельный,Наземная,Дунайский проспект 3 Санкт-Петербург,2,59.83328,30.349447,59.828812,30.327636,19.845066666666664
567,298638863.0,17,27,32.0,35000,Московский,Звездная,1.0,1.0,1.0,1.0,0.0,1.0,9.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2015.0,Монолитно-кирпичный,Многоуровневая,Пулковское шоссе 40К3 Санкт-Петербург,5,59.83328,30.349447,59.819228,30.3276,34.71938333333333
568,298553094.0,2,27,37.0,25000,Выборгский,Парнас,1.0,1.0,1.0,0.0,0.0,0.0,15.0,2.7,1.0,1 балкон,Во двор,Дизайнерский,2012.0,Кирпичный,Подземная, Валерия Гаврилина 3к1 Санкт-Петербург,0,60.066913,30.334023,60.074513,30.331777,14.356033333333333
569,299030155.0,6,10,30.0,23000,Фрунзенский,Проспект Славы,1.0,1.0,0.0,0.0,0.0,1.0,6.7,2.6,1.0,нет балкона,Во двор,Косметический,1969.0,Панельный,Наземная, Турку 19К1 Санкт-Петербург,0,59.856614,30.39545,59.866427,30.391291,15.428316666666666
570,299030059.0,4,13,34.0,30000,Приморский,Комендантский проспект,1.0,1.0,1.0,1.0,0.0,1.0,10.2,2.67277397260274,1.0,1 лоджия,Во двор,Дизайнерский,2023.0,Монолитный,Наземная,Планерная  97к2 Санкт-Петербург,5,60.008716,30.258385,60.033665,30.194811,59.780566666666665
571,299029986.0,9,18,64.0,15000,Красносельский,Ленинский проспект,1.0,1.0,1.0,1.0,0.0,1.0,14.0,2.7,1.0,нет балкона,Во двор,Косметический,2012.0,Панельный,Наземная,Ленинский проспект 53к4 Санкт-Петербург,0,59.850712,30.268356,59.861295,30.16814,76.59245
572,299029241.0,2,27,37.0,25000,Выборгский,Парнас,1.0,1.0,1.0,0.0,0.0,1.0,11.0,2.6,1.0,1 лоджия,Во двор,Дизайнерский,2012.0,Кирпичный,Наземная, Валерия Гаврилина 3к1 Санкт-Петербург,1,60.066913,30.334023,60.074513,30.331777,14.356033333333333
573,299028227.0,4,9,30.0,25000,Невский,Проспект Большевиков,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2.67277397260274,1.0,нет балкона,Во двор,Евроремонт,1972.0,Панельный,Наземная,Искровский проспект 4К2 Санкт-Петербург,0,59.919865,30.466713,59.915621,30.463084,9.534333333333333
574,299027190.0,3,14,34.0,60000,Василеостровский,Василеостровская,1.0,1.0,1.0,1.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2021.0,Блочный,Наземная,Уральская  21 Санкт-Петербург,5,59.94252,30.278274,59.955939,30.252896,27.373716666666667
576,299027008.0,6,10,42.0,25000,Красносельский,Проспект Ветеранов,1.0,0.0,1.0,0.0,0.0,1.0,12.0,2.7,1.0,1 балкон,На улицу,Косметический,2006.0,Панельный,Наземная, Летчика Пилютова 50к1 Санкт-Петербург,5,59.841961,30.252115,59.827528,30.14076,88.59746666666666
577,299026616.0,6,15,37.0,50000,Адмиралтейский,Фрунзенская,1.0,1.0,1.0,0.0,0.0,1.0,14.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2021.0,Монолитный,Наземная, Парфеновская 14к1 Санкт-Петербург,1,59.906179,30.31753,59.900295,30.312697,11.904349999999999
578,299026460.0,3,23,40.0,36000,Невский,Пролетарская,1.0,1.0,0.0,0.0,0.0,1.0,11.0,2.7,1.0,нет балкона,Во двор,Евроремонт,2014.0,Монолитный,Наземная,проспект Обуховской обороны 110К1 Санкт-Петербург,5,59.865122,30.470324,59.866671,30.4686,4.160466666666666
579,299026347.0,15,22,36.0,29000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2017.0,Монолитный,Наземная,Комендантский проспект 67 Санкт-Петербург,2,60.008716,30.258385,60.037715,30.225578,47.297583333333336
580,299024917.0,11,18,38.5,35000,Московский,Московская,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.6,1.0,1 балкон,Во двор,Евроремонт,2012.0,Монолитно-кирпичный,Подземная,проспект Космонавтов 23к3 Санкт-Петербург,5,59.852018,30.322399,59.859777,30.345243,24.4721
581,299024335.0,8,16,39.6,25000,Красносельский,Ленинский проспект,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.7,1.0,1 балкон,Во двор,Косметический,1986.0,Панельный,Наземная,Ленинский проспект 92К3 Санкт-Петербург,5,59.850712,30.268356,59.856921,30.215068,43.900416666666665
582,299023695.0,8,19,43.0,35000,Приморский,Комендантский проспект,1.0,1.0,1.0,1.0,1.0,1.0,12.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2009.0,Кирпичный,Наземная,Комендантский проспект 53к4 Санкт-Петербург,2,60.008716,30.258385,60.032425,30.238721,39.74861666666666
583,299022646.0,15,24,42.0,43000,Приморский,Пионерская,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.7,1.0,1 балкон,На улицу,Дизайнерский,2004.0,Монолитный,Наземная,Коломяжский проспект 26 Санкт-Петербург,5,60.002517,30.296671,60.004285,30.295261,4.3498
584,299022526.0,3,6,34.0,25000,Московский,Парк Победы,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.7,1.0,1 балкон,Во двор,Косметический,1984.0,Кирпичный,Наземная,Варшавская  29К1 Санкт-Петербург,5,59.866459,30.321851,59.863306,30.31338,9.412383333333334
585,299015573.0,5,16,41.0,25000,Невский,Проспект Большевиков,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.6,1.0,1 лоджия,Во двор,Косметический,2014.0,Монолитный,Наземная,Союзный проспект 8к1 Санкт-Петербург,2,59.919865,30.466713,59.918652,30.439476,22.688483333333334
586,299000801.0,15,22,33.0,25000,Красносельский,Ленинский проспект,1.0,1.0,0.0,0.0,0.0,0.0,10.0,2.6,1.0,1 лоджия,На улицу,Косметический,2014.0,Монолитный,Наземная, Доблести 7к2 Санкт-Петербург,5,59.850712,30.268356,59.863513,30.179118,71.9435
587,298920157.0,11,14,35.1,60000,Адмиралтейский,Московские ворота,1.0,1.0,1.0,0.0,0.0,1.0,10.6,2.67277397260274,1.0,1 балкон,На улицу,Дизайнерский,2022.0,Кирпичный,Подземная,бульвар Измайловский 11 Санкт-Петербург,2,59.892098,30.317961,59.896946,30.306094,19.617866666666664
588,298829620.0,4,19,35.0,47000,Адмиралтейский,Московские ворота,1.0,1.0,1.0,1.0,0.0,1.0,15.0,2.67277397260274,1.0,1 лоджия,Во двор,Дизайнерский,2022.0,Кирпичный,Подземная,бульвар Измайловский 11 Санкт-Петербург,5,59.892098,30.317961,59.896946,30.306094,19.617866666666664
589,298452212.0,14,16,32.4,27000,Калининский,Гражданский проспект,1.0,1.0,1.0,0.0,0.0,0.0,10.0,2.5,1.0,1 лоджия,На улицу,Косметический,2008.0,Кирпичный,Наземная, Брянцева 7к1 Санкт-Петербург,1,60.034829,30.418195,60.035131,30.404738,18.66596666666667
590,298450378.0,14,21,37.0,29000,Красносельский,Автово,1.0,1.0,0.0,0.0,0.0,0.0,10.0,2.8,1.0,1 лоджия,Во двор,Евроремонт,2019.0,Монолитный,Наземная, Маршала Казакова 70к1 Санкт-Петербург,6,59.867281,30.260999,59.866689,30.175003,69.45698333333333
591,298415670.0,8,20,36.0,23000,Красногвардейский,Девяткино,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.67277397260274,1.0,1 балкон,На улицу,Евроремонт,2017.0,Панельный,Наземная,проспект Маршака 28к1 Санкт-Петербург,7,60.050282,30.442674,60.025889,30.454298,39.72136666666667
592,298346065.0,6,17,38.0,29000,Выборгский,Проспект Просвещения,1.0,1.0,1.0,0.0,0.0,0.0,12.0,2.67277397260274,1.0,1 балкон,Во двор,Косметический,2022.0,Монолитный,Наземная,дорога Михайловская 14к1 Санкт-Петербург,5,60.051176,30.332676,60.070796,30.258906,70.50263333333334
593,298329984.0,17,25,34.0,37000,Московский,Купчино,1.0,1.0,1.0,0.0,0.0,1.0,11.9,2.67277397260274,1.0,1 лоджия,Во двор,Косметический,2020.0,Монолитный,Открытая,проспект Космонавтов 106 Санкт-Петербург,6,59.829807,30.375453,59.828627,30.364566,8.831333333333333
594,298323494.0,1,20,36.5,25000,Пушкинский,Купчино,1.0,1.0,0.0,0.0,0.0,0.0,10.4,2.67277397260274,1.0,нет балкона,На улицу,Косметический,2012.0,Монолитный,Открытая, Вишерская 18 Санкт-Петербург,5,59.829807,30.375453,59.80559,30.3746,41.8714
595,298283788.0,11,22,41.6,32000,Невский,Улица Дыбенко,1.0,1.0,1.0,1.0,0.0,1.0,10.6,2.8,1.0,1 балкон,На улицу,Евроремонт,2013.0,Монолитный,Наземная, Ворошилова 27к1 Санкт-Петербург,6,59.907437,30.483368,59.932072,30.45914,43.926233333333336
596,298280585.0,8,19,42.9,42000,Московский,Парк Победы,1.0,1.0,1.0,1.0,0.0,0.0,13.1,2.8,1.0,1 балкон,Во двор,Косметический,2007.0,Монолитный,Наземная,Варшавская  23к2 Санкт-Петербург,2,59.866459,30.321851,59.86832,30.311583,11.940266666666668
597,298277578.0,22,26,45.0,25000,Невский,Пролетарская,1.0,1.0,1.0,0.0,0.0,1.0,13.0,2.7,1.0,1 лоджия,На улицу и двор,Евроремонт,2018.0,Монолитный,Наземная,переулок Антокольский 4к1 Санкт-Петербург,1,59.865122,30.470324,59.861006,30.454802,17.8128
598,298276353.0,12,20,37.5,23000,Невский,Рыбацкое,1.0,1.0,1.0,0.0,0.0,1.0,11.0,2.67277397260274,1.0,1 лоджия,На улицу и двор,Евроремонт,2020.0,Монолитно-кирпичный,Наземная,проспект Советский 16 Санкт-Петербург,2,59.830856,30.500319,59.830445,30.537833,31.81975
